築年数,階,管理費,専有面積,賃貸アパート,賃貸テラス・タウンハウス,賃貸マンション,賃貸一戸建て,区,最寄り駅,歩分,地下階数,地上階数,居室,S,L,D,K
16,7,10000,25.05,False,False,True,False,荒川区,西日暮里駅,8,0,11,1,0,0,0,1
23,5,16000,55.16,False,False,True,False,江戸川区,一之江駅,1,0,5,2,0,1,1,1
23,5,16000,55.16,False,False,True,False,江戸川区,一之江駅,1,0,5,2,0,1,1,1
23,2,17000,60.39,False,False,True,False,江戸川区,一之江駅,1,0,5,3,0,1,1,1
23,2,17000,60.39,False,False,True,False,江戸川区,一之江駅,1,0,5,3,0,1,1,1
23,2,17000,60.39,False,False,True,False,江戸川区,一之江駅,1,0,5,3,0,1,1,1
6,2,12000,25.65,False,False,True,False,葛飾区,堀切菖蒲園駅,3,0,8,1,0,0,0,1
6,2,12000,25.65,False,False,True,False,葛飾区,堀切菖蒲園駅,3,0,8,1,0,0,0,1
6,3,12000,25.65,False,False,True,False,葛飾区,堀切菖蒲園駅,3,0,8,1,0,0,0,1
6,3,12000,25.65,False,False,True,False,葛飾区,堀切菖蒲園駅,3,0,8,1,0,0,0,1
6,4,12000,25.65,False,False,True,False,葛飾区,堀切菖蒲園駅,3,0,8,1,0,0,0,1
6,7,12000,25.65,False,False,True,False,葛飾区,堀切菖蒲園駅,3,0,8,1,0,0,0,1
6,8,12000,25.65,False,False,True,False,葛飾区,堀切菖蒲園駅,3,0,8,1,0,0,0,1
6,8,12000,26.09,False,False,True,False,葛飾区,堀切菖蒲園駅,3,0,8,1,0,0,0,1
0,1,6000,47.84,True,False,False,False,足立区,六町駅,9,0,3,2,0,1,1,1
0,1,6000,48.5,True,False,False,False,足立区,六町駅,9,0,3,2,0,1,1,1
0,1,6000,52.81,True,False,False,False,足立区,六町駅,9,0,3,2,0,1,1,1
0,3,6000,48.5,True,False,False,False,足立区,六町駅,9,0,3,2,0,1,1,1
0,2,6000,52.81,True,False,False,False,足立区,六町駅,9,0,3,2,0,1,1,1
9,3,5000,16.09,True,False,False,False,葛飾区,四ツ木駅,6,0,3,1,0,0,0,1
9,3,5000,16.09,True,False,False,False,葛飾区,四ツ木駅,7,0,3,1,0,0,0,1
10,4,12000,25.92,False,False,True,False,荒川区,三ノ輪駅,9,0,8,1,0,0,0,1
10,5,7000,25.92,False,False,True,False,荒川区,三ノ輪駅,9,0,8,1,0,0,0,1
10,7,15000,43.98,False,False,True,False,荒川区,三ノ輪駅,9,0,8,2,0,0,1,1
10,8,20000,43.98,False,False,True,False,荒川区,三ノ輪駅,9,0,8,2,0,1,1,1
10,4,12000,25.92,False,False,True,False,荒川区,三ノ輪駅,8,0,8,1,0,0,0,1
10,5,7000,25.92,False,False,True,False,荒川区,三ノ輪駅,8,0,8,1,0,0,0,1
10,8,20000,43.98,False,False,True,False,荒川区,三ノ輪駅,8,0,8,2,0,0,1,1
5,2,6500,36.51,False,False,True,False,足立区,江北駅,6,0,5,1,0,1,1,1
3,1,4000,21.55,True,False,False,False,葛飾区,京成小岩駅,5,0,3,1,0,0,0,1
3,1,4000,21.55,True,False,False,False,葛飾区,京成小岩駅,5,0,3,1,0,0,0,1
11,5,8000,25.73,False,False,True,False,荒川区,三ノ輪駅,8,0,8,1,0,0,0,1
11,5,8000,25.73,False,False,True,False,荒川区,三ノ輪駅,8,0,8,1,0,0,0,1
11,7,8000,25.73,False,False,True,False,荒川区,三ノ輪駅,8,0,8,1,0,0,0,1
11,5,8000,25.73,False,False,True,False,荒川区,三ノ輪駅,8,0,8,1,0,0,0,1
11,5,8000,25.73,False,False,True,False,荒川区,三ノ輪駅,8,0,8,1,0,0,0,1
11,7,8000,25.73,False,False,True,False,荒川区,三ノ輪駅,8,0,8,1,0,0,0,1
16,7,10000,25.05,False,False,True,False,荒川区,西日暮里駅,6,0,11,1,0,0,0,1
12,2,11000,26.68,False,False,True,False,荒川区,三ノ輪駅,10,0,11,1,0,0,0,1
12,2,12000,50.32,False,False,True,False,荒川区,三ノ輪駅,10,0,11,1,0,1,1,1
12,4,12000,50.17,False,False,True,False,荒川区,三ノ輪駅,10,0,11,1,0,1,1,1
12,7,12000,50.17,False,False,True,False,荒川区,三ノ輪駅,10,0,11,1,0,1,1,1
9,2,10000,27.1,False,False,True,False,荒川区,三ノ輪駅,5,0,9,1,0,0,0,1
9,6,8000,25.89,False,False,True,False,荒川区,三ノ輪駅,5,0,9,1,0,0,0,1
9,2,15000,27.1,False,False,True,False,荒川区,三ノ輪駅,5,0,9,1,0,0,0,1
9,4,15000,25.89,False,False,True,False,荒川区,三ノ輪駅,5,0,9,1,0,0,0,1
4,1,8000,17.39,True,False,False,False,葛飾区,新柴又駅,8,0,2,1,0,0,0,1
8,2,4000,13.64,True,False,False,False,葛飾区,綾瀬駅,5,0,3,1,0,0,0,0
8,3,4000,13.64,True,False,False,False,葛飾区,綾瀬駅,5,0,3,1,0,0,0,0
9,2,10000,27.1,False,False,True,False,荒川区,三ノ輪駅,5,0,9,1,0,0,0,1
9,6,8000,25.89,False,False,True,False,荒川区,三ノ輪駅,5,0,9,1,0,0,0,1
9,2,15000,27.1,False,False,True,False,荒川区,三ノ輪駅,5,0,9,1,0,0,0,1
9,4,15000,25.89,False,False,True,False,荒川区,三ノ輪駅,5,0,9,1,0,0,0,1
6,2,10000,20.43,False,False,True,False,葛飾区,京成立石駅,9,0,5,1,0,0,0,1
6,5,10000,20.43,False,False,True,False,葛飾区,京成立石駅,9,0,5,1,0,0,0,1
6,5,10000,20.43,False,False,True,False,葛飾区,京成立石駅,9,0,5,1,0,0,0,1
6,5,10000,20.43,False,False,True,False,葛飾区,京成立石駅,9,0,5,1,0,0,0,1
6,5,10000,20.43,False,False,True,False,葛飾区,京成立石駅,9,0,5,1,0,0,0,1
6,5,10000,20.43,False,False,True,False,葛飾区,京成立石駅,9,0,5,1,0,0,0,1
6,5,10000,20.43,False,False,True,False,葛飾区,京成立石駅,9,0,5,1,0,0,0,1
6,5,10000,20.43,False,False,True,False,葛飾区,京成立石駅,9,0,5,1,0,0,0,1
5,2,5000,17.1,True,False,False,False,荒川区,南千住駅,15,0,3,1,0,0,0,1
0,2,10000,25.62,False,False,True,False,荒川区,町屋駅,7,0,14,1,0,0,1,1
0,2,10000,25.32,False,False,True,False,荒川区,町屋駅,7,0,14,1,0,0,1,1
0,5,10000,25.62,False,False,True,False,荒川区,町屋駅,7,0,14,1,0,0,1,1
0,5,12000,42.24,False,False,True,False,荒川区,町屋駅,7,0,14,2,0,0,1,1
0,13,12000,42.24,False,False,True,False,荒川区,町屋駅,7,0,14,2,0,0,1,1
0,14,12000,42.24,False,False,True,False,荒川区,町屋駅,7,0,14,2,0,0,1,1
0,5,15000,50.0,False,False,True,False,荒川区,町屋駅,7,0,14,2,0,1,1,1
0,9,15000,50.0,False,False,True,False,荒川区,町屋駅,7,0,14,2,0,1,1,1
0,10,15000,50.0,False,False,True,False,荒川区,町屋駅,7,0,14,2,0,1,1,1
0,6,15000,51.55,False,False,True,False,荒川区,町屋駅,7,0,14,2,0,1,1,1
0,13,15000,50.0,False,False,True,False,荒川区,町屋駅,7,0,14,2,0,1,1,1
0,9,15000,51.55,False,False,True,False,荒川区,町屋駅,7,0,14,2,0,1,1,1
0,10,15000,51.55,False,False,True,False,荒川区,町屋駅,7,0,14,2,0,1,1,1
0,14,15000,50.0,False,False,True,False,荒川区,町屋駅,7,0,14,2,0,1,1,1
0,13,15000,51.55,False,False,True,False,荒川区,町屋駅,7,0,14,2,0,1,1,1
0,14,15000,51.55,False,False,True,False,荒川区,町屋駅,7,0,14,2,0,1,1,1
3,2,11000,35.96,True,False,False,False,葛飾区,京成立石駅,12,0,3,1,0,0,1,1
3,1,11000,34.6,True,False,False,False,葛飾区,京成立石駅,12,0,3,1,0,1,1,1
3,2,11000,35.96,True,False,False,False,葛飾区,京成立石駅,12,0,3,1,0,0,1,1
3,3,5000,37.5,False,False,True,False,中野区,西新宿五丁目駅,7,0,4,1,0,1,1,1
6,11,10000,20.04,False,False,True,False,葛飾区,新小岩駅,3,0,12,1,0,0,0,1
6,11,10000,20.04,False,False,True,False,葛飾区,新小岩駅,3,0,12,1,0,0,0,1
8,2,2800,46.54,True,False,False,False,足立区,竹ノ塚駅,8,0,2,1,0,1,1,1
8,2,2800,46.54,True,False,False,False,足立区,竹ノ塚駅,8,0,2,1,0,1,1,1
17,2,4000,56.31,False,True,False,False,練馬区,保谷駅,9,0,2,2,0,1,1,1
19,9,10000,31.84,False,False,True,False,豊島区,池袋駅,5,0,14,1,1,0,0,1
19,8,8000,31.63,False,False,True,False,豊島区,池袋駅,5,0,14,1,0,0,0,1
19,9,10000,31.84,False,False,True,False,豊島区,池袋駅,5,0,14,1,1,0,0,1
19,11,10000,43.04,False,False,True,False,豊島区,池袋駅,5,0,14,2,0,1,1,1
19,8,8000,29.09,False,False,True,False,豊島区,池袋駅,5,0,14,1,0,0,0,1
19,9,10000,31.84,False,False,True,False,豊島区,池袋駅,5,0,14,1,1,0,0,1
0,1,5000,35.33,True,False,False,False,練馬区,武蔵関駅,6,0,3,1,0,1,1,1
0,1,5000,35.33,True,False,False,False,練馬区,武蔵関駅,6,0,3,1,0,1,1,1
0,1,5000,38.3,True,False,False,False,練馬区,武蔵関駅,6,0,3,1,0,1,1,1
0,1,5000,38.3,True,False,False,False,練馬区,武蔵関駅,6,0,3,1,0,1,1,1
0,2,5000,35.33,True,False,False,False,練馬区,武蔵関駅,6,0,3,1,0,1,1,1
0,2,5000,35.33,True,False,False,False,練馬区,武蔵関駅,6,0,3,1,0,1,1,1
0,2,5000,38.3,True,False,False,False,練馬区,武蔵関駅,6,0,3,1,0,1,1,1
0,2,5000,38.3,True,False,False,False,練馬区,武蔵関駅,6,0,3,1,0,1,1,1
0,3,5000,35.33,True,False,False,False,練馬区,武蔵関駅,6,0,3,1,0,1,1,1
0,3,5000,35.33,True,False,False,False,練馬区,武蔵関駅,6,0,3,1,0,1,1,1
0,3,5000,38.3,True,False,False,False,練馬区,武蔵関駅,6,0,3,1,0,1,1,1
0,3,5000,38.3,True,False,False,False,練馬区,武蔵関駅,6,0,3,1,0,1,1,1
0,1,5000,48.76,True,False,False,False,練馬区,武蔵関駅,6,0,3,2,0,1,1,1
0,1,5000,48.76,True,False,False,False,練馬区,武蔵関駅,6,0,3,2,0,1,1,1
0,1,5000,47.86,True,False,False,False,練馬区,武蔵関駅,6,0,3,2,0,1,1,1
0,2,5000,48.76,True,False,False,False,練馬区,武蔵関駅,6,0,3,2,0,1,1,1
0,2,5000,47.86,True,False,False,False,練馬区,武蔵関駅,6,0,3,2,0,1,1,1
0,3,5000,48.76,True,False,False,False,練馬区,武蔵関駅,6,0,3,2,0,1,1,1
0,3,5000,47.86,True,False,False,False,練馬区,武蔵関駅,6,0,3,2,0,1,1,1
4,3,4000,33.29,False,False,True,False,江戸川区,小岩駅,10,0,3,1,0,1,1,1
9,2,3000,48.44,True,False,False,False,江戸川区,小岩駅,14,0,3,2,0,1,1,1
9,3,3000,42.23,True,False,False,False,江戸川区,小岩駅,14,0,3,2,0,1,1,1
9,2,3000,48.44,True,False,False,False,江戸川区,小岩駅,15,0,3,2,0,1,1,1
9,3,3000,38.72,True,False,False,False,江戸川区,小岩駅,15,0,3,2,0,1,1,1
2,1,12000,47.42,True,False,False,False,荒川区,三河島駅,3,0,4,2,0,0,1,1
10,2,4000,20.12,True,False,False,False,葛飾区,京成小岩駅,9,0,3,1,0,0,0,1
0,2,5000,47.38,True,False,False,False,板橋区,上板橋駅,7,0,3,2,0,1,1,1
34,8,9000,44.41,False,False,True,False,荒川区,新三河島駅,6,0,8,2,0,0,1,1
34,7,9000,44.41,False,False,True,False,荒川区,新三河島駅,6,0,8,2,0,0,1,1
7,3,10000,23.01,False,False,True,False,中野区,笹塚駅,9,0,4,1,0,0,0,0
7,3,15000,37.12,False,False,True,False,中野区,笹塚駅,9,0,4,1,0,1,1,1
20,1,3000,27.08,True,False,False,False,葛飾区,お花茶屋駅,6,0,2,1,0,0,0,1
2,4,10000,22.63,False,False,True,False,葛飾区,新小岩駅,5,0,12,1,0,0,0,1
2,2,11000,22.63,False,False,True,False,葛飾区,新小岩駅,5,0,12,1,0,0,0,1
2,2,11000,22.63,False,False,True,False,葛飾区,新小岩駅,5,0,12,1,0,0,0,1
23,12,18000,55.06,False,False,True,False,江戸川区,葛西駅,6,0,13,2,0,0,1,1
5,3,3000,25.09,True,False,False,False,葛飾区,新小岩駅,10,0,3,1,0,0,0,1
5,2,3000,25.09,True,False,False,False,葛飾区,新小岩駅,10,0,3,1,0,0,0,1
5,2,3000,25.09,True,False,False,False,葛飾区,新小岩駅,10,0,3,1,0,0,0,1
2,6,11000,40.77,False,False,True,False,荒川区,日暮里駅,3,0,8,1,0,1,1,1
14,3,15000,25.93,False,False,True,False,荒川区,日暮里駅,4,0,13,1,0,0,0,1
2,4,8000,30.56,False,False,True,False,中野区,中野坂上駅,6,0,4,1,0,1,1,1
4,11,12000,20.72,False,False,True,False,葛飾区,京成金町駅,9,0,13,1,0,0,0,1
4,9,12000,20.09,False,False,True,False,葛飾区,京成金町駅,9,0,13,1,0,0,0,0
4,12,12000,20.72,False,False,True,False,葛飾区,京成金町駅,9,0,13,1,1,0,0,1
11,8,10000,25.49,False,False,True,False,荒川区,三ノ輪駅,4,0,8,1,0,0,0,1
18,1,16000,43.35,False,False,True,False,中野区,落合駅,6,0,4,1,0,1,1,1
18,3,16000,51.63,False,False,True,False,中野区,落合駅,6,0,4,1,0,1,1,1
34,1,0,42.36,True,False,False,False,葛飾区,亀有駅,12,0,2,3,0,0,0,1
34,2,0,42.36,True,False,False,False,葛飾区,亀有駅,12,0,2,3,0,0,0,1
4,1,5000,20.02,True,False,False,False,葛飾区,小菅駅,9,0,3,1,0,0,0,1
4,2,5000,20.02,True,False,False,False,葛飾区,小菅駅,9,0,3,1,0,0,0,1
3,1,5000,20.02,True,False,False,False,葛飾区,小菅駅,9,0,3,1,0,0,0,1
3,2,5000,20.02,True,False,False,False,葛飾区,小菅駅,9,0,3,1,0,0,0,1
0,2,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,2,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,2,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,2,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,2,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,2,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,3,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,3,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,3,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,3,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,3,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,3,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,2,8000,30.58,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,2,8000,33.91,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,4,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,4,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,4,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,4,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,4,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,4,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,3,8000,30.58,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,3,8000,33.91,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,4,8000,30.58,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,4,8000,33.91,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,2,8000,54.65,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,3,8000,54.65,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,4,8000,54.65,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,5,8000,54.65,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,6,8000,54.65,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,7,8000,54.65,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,2,8000,55.62,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,3,8000,55.62,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,4,8000,55.62,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,5,8000,55.62,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,6,8000,55.62,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,7,8000,55.62,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,1,7000,64.39,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,1,7000,64.39,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,1,7000,63.99,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,1,7000,63.99,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,2,10000,56.3,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,3,10000,56.3,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,4,10000,56.3,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,2,10000,64.58,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,2,10000,64.58,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,2,10000,64.24,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,2,10000,64.24,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,5,10000,56.3,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,3,10000,64.24,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,3,10000,64.24,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,6,10000,56.3,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,3,10000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,3,10000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,1,8000,65.79,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,4,10000,64.24,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,4,10000,64.24,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,7,10000,56.3,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,4,10000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,4,10000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,5,10000,64.24,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,5,10000,64.24,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,1,8000,67.15,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,5,10000,58.2,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,5,10000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,5,10000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,6,10000,64.24,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,6,10000,64.24,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,7,10000,64.24,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,2,11000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,6,10000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,6,10000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,2,11000,65.71,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,7,10000,64.24,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,7,10000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,2,10000,67.4,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,7,10000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,3,11000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,3,11000,65.71,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,5,10000,63.75,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,3,10000,67.4,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,4,11000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,4,11000,65.71,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,4,10000,67.4,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,5,11000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,5,11000,65.71,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,5,10000,67.4,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,6,11000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,6,11000,65.71,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,7,11000,65.71,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,6,10000,67.4,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,7,11000,65.97,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,7,10000,67.4,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,1,1,1
0,1,8000,74.44,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,2,11000,68.42,False,False,True,False,江戸川区,葛西駅,5,0,8,2,1,1,1,1
0,3,11000,68.42,False,False,True,False,江戸川区,葛西駅,5,0,8,2,1,1,1,1
0,4,11000,68.42,False,False,True,False,江戸川区,葛西駅,5,0,8,2,1,1,1,1
0,2,11000,74.7,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,2,11000,74.39,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,2,11000,71.23,False,False,True,False,江戸川区,葛西駅,5,0,8,3,0,1,1,1
0,5,11000,68.42,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,3,11000,74.7,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,3,11000,74.39,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,3,11000,71.23,False,False,True,False,江戸川区,葛西駅,5,0,8,3,0,1,1,1
0,6,11000,68.42,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,4,11000,74.7,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,4,11000,74.39,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,4,11000,71.23,False,False,True,False,江戸川区,葛西駅,5,0,8,3,0,1,1,1
0,7,11000,68.42,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,5,11000,74.7,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,5,11000,74.39,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,6,11000,74.7,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,6,11000,74.39,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,5,11000,71.23,False,False,True,False,江戸川区,葛西駅,5,0,8,3,0,1,1,1
0,7,11000,74.39,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,7,11000,74.7,False,False,True,False,江戸川区,葛西駅,5,0,8,2,0,1,1,1
0,8,11000,99.05,False,False,True,False,江戸川区,葛西駅,5,0,8,3,0,1,1,1
0,8,11000,98.32,False,False,True,False,江戸川区,葛西駅,5,0,8,3,0,1,1,1
0,8,11000,102.51,False,False,True,False,江戸川区,葛西駅,5,0,8,3,0,1,1,1
0,8,11000,108.53,False,False,True,False,江戸川区,葛西駅,5,0,8,4,0,1,1,1
0,2,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,2,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,2,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,2,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,2,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,2,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,3,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,3,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,3,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,3,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,3,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,3,8000,29.07,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,2,8000,30.58,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
0,2,8000,33.91,False,False,True,False,江戸川区,葛西駅,5,0,8,1,0,0,0,1
